Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,# rotatable bonds (<10),# rotatable bonds (<10) (raw),# stereo centers (<2),# stereo centers (<2) (raw),Molecular weight (350-600),Molecular weight (350-600) (raw),logP (<=5),logP (<=5) (raw),TPSA (<=150),TPSA (<=150) (raw),# aromatic rings (<5),# aromatic rings (<5) (raw),# Cl (<=1),# Cl (<=1) (raw),# F (<4),# F (<4) (raw),# HB-donors (<5),# HB-donors (<5) (raw),# HB-acceptors (<10),# HB-acceptors (<10) (raw),ADG PLA2X,ADG PLA2X (raw),ADG hERG,ADG hERG (raw),Minimal Alerts,Minimal Alerts (raw),matchting_patterns (Minimal Alerts),step
5.7408,5.7408,51.0489,0.4436695,CN1CCN(c2ccc3cc(C(N)=O)n(C(=O)OC(C)(C)C)c3c2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N1CCN(C)CC1,0.9968477,2.0000,0.9467598,0.0000,0.9954256,358.4420,0.7757543,2.2752,0.9981127,80.8000,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9467598,6.0000,0.6646013,-10.9900,0.0628166,-7.1300,1.0000000,1.0000,[],1
28.8561,28.8561,-0.6041,0.2207184,NC(=O)c1cc2ccc(N)cc2n1C(=O)c1cccc(SCc2coc3ccccc23)n1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)c1cccc(SCc2coc3ccccc23)n1|*N,0.9733457,5.0000,0.9467598,0.0000,0.9999980,442.5000,0.4207315,4.4444,0.9701570,117.1400,0.0532402,5.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.6615149,-10.9700,0.0080169,-9.5800,1.0000000,1.0000,[],1
3.6779,3.6779,-3.6779,0.0000000,Cc1ccc2cc(C(N)=O)n(C(N)=O)c2c1,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*C,0.0000000,1.0000,0.0000000,0.0000,0.0000000,217.2280,0.0000000,0.9754,0.0000000,91.1100,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,2.0000,0.0000000,3.0000,0.0000000,-9.3500,0.0000000,-6.1100,0.0000000,1.0000,[],1
15.1950,15.1950,22.8750,0.2974218,Cc1c(Cl)cc(-c2ccc3cc(C(N)=O)n(C(=O)O)c3c2)cc1Cl,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*c1cc(Cl)c(C)c(Cl)c1,0.9968477,2.0000,0.9467598,0.0000,0.9970439,363.2000,0.4025883,4.5485,0.9973321,85.3200,0.9998222,3.0000,0.5000000,2.0000,1.0000000,0.0000,0.9998222,2.0000,0.9935481,3.0000,0.5669463,-10.3900,0.0192882,-8.5500,1.0000000,1.0000,[],1
4.6360,4.6360,41.2817,0.3587323,NC(=O)c1cc2ccc(N)cc2n1C(=O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*N,0.9984624,1.0000,0.9467598,0.0000,0.0005858,219.2000,0.9061652,0.8485,0.9806719,111.3400,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.9868402,4.0000,0.3668597,-9.2100,0.2077770,-5.5500,1.0000000,1.0000,[],1
13.9086,13.9086,15.8999,0.2328784,NC(=O)c1cc2ccc(N3CCN(CC(=O)Nc4ccccc4)CC3)cc2n1C(N)=O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*N1CCN(CC(=O)Nc2ccccc2)CC1,0.9733457,5.0000,0.9467598,0.0000,0.9999848,420.4730,0.8642349,1.4277,0.9398296,126.6900,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.9467598,6.0000,0.5000000,-10.0000,0.0063060,-9.8600,1.0000000,1.0000,[],1
27.7943,27.7943,-0.2005,0.2155763,CC(C(=O)O)[C@@H](c1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1)C1C=CCC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*[C@@H](C1C=CCC1)C(C)C(=O)O,0.9733457,5.0000,0.0031523,3.0000,0.9999683,412.4860,0.4473267,4.2939,0.9802603,111.6200,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.6975880,-11.2100,0.0116788,-9.1400,1.0000000,1.0000,[],1
21.1269,21.1269,1.4964,0.1767443,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(Nc3ccnc4[nH]cc(C(=O)N5CCC(N6CCCC6)CC5)c34)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*Nc1ccnc2[nH]cc(C(=O)N3CCC(N4CCCC4)CC3)c12,0.9733457,5.0000,0.9467598,0.0000,0.9992639,571.6820,0.3527231,4.8437,0.8624664,138.5800,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8083177,8.0000,0.7725336,-11.7700,0.0017199,-11.3700,1.0000000,1.0000,[],1
22.0009,22.0009,12.4046,0.2687928,CCN1CC2(C1)CN(c1ccc(-c3ccc4cc(C(N)=O)n(C(N)=O)c4c3)nn1)C2,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*c1ccc(N2CC3(CN(CC)C3)C2)nn1,0.9868402,4.0000,0.9467598,0.0000,0.9999396,405.4620,0.8773254,1.2659,0.9527247,123.3700,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.3912415,-9.3600,0.0143295,-8.9000,1.0000000,1.0000,[],1
15.4673,15.4673,26.8762,0.3308084,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(C[C@H](NC(=O)CN)C(=O)O)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*C[C@H](NC(=O)CN)C(=O)O,0.9467598,6.0000,0.5000000,1.0000,0.9999335,404.4230,0.9206210,0.5940,0.4193524,166.7400,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9467598,4.0000,0.8964765,7.0000,0.8352529,-12.3500,0.0208145,-8.4600,1.0000000,1.0000,[],1
10.5297,10.5297,17.0126,0.2151741,COc1cc2c(Nc3ccc4cc(C(N)=O)n(C(=O)OC(C)(C)C)c4c3)ncnc2cc1OCCCN1CCCC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*Nc1ncnc2cc(OCCCN3CCCC3)c(OC)cc12,0.6725097,9.0000,0.9467598,0.0000,0.9997333,560.6550,0.3143973,5.0835,0.9002947,133.8300,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.5000000,10.0000,0.7512408,-11.6000,0.0046689,-10.2100,1.0000000,1.0000,[],1
16.6203,16.6203,13.8087,0.2377267,C#CCN(c1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1)[C@H]1CCCc2cccnc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N(CC#C)[C@H]1CCCc2cccnc21,0.9868402,4.0000,0.5000000,1.0000,0.9999983,444.5350,0.4222755,4.4356,0.9960498,90.4500,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9467598,6.0000,0.7447305,-11.5500,0.0059383,-9.9300,1.0000000,1.0000,[],1
12.5236,12.5236,13.1478,0.2005577,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3ccccc3Cc3ccccc3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ccccc1Cc1ccccc1,0.9868402,4.0000,0.9467598,0.0000,0.9999913,426.5160,0.2172650,5.7812,0.9988514,74.3200,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9868402,4.0000,0.8980682,-13.1500,0.0025128,-10.9300,1.0000000,1.0000,[],1
43.0698,43.0698,-43.0698,0.0000000,NC(=O)c1ccc2c(c1)CCC1C#CCC(=O)CCC1(c1ccc3cc(C(N)=O)n(C(N)=O)c3c1)[C@@H]2O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*C12CCC(=O)CC#CC1CCc1cc(C(N)=O)ccc1[C@H]2O,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[*;r{8-17}]'],1
18.6029,18.6029,16.8099,0.2766627,Cc1nc(CNc2nccc(Nc3ccc4cc(C(N)=O)n(C(=O)O)c4c3)n2)cs1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*Nc1ccnc(NCc2csc(C)n2)n1,0.9467598,6.0000,0.9467598,0.0000,0.9999885,423.4580,0.6438821,3.1769,0.7519572,148.0500,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9467598,4.0000,0.6725097,9.0000,0.8847078,-12.9500,0.0086591,-9.4900,1.0000000,1.0000,[],1
17.9823,17.9823,25.4606,0.3393975,COc1cc(-c2ccc3cc(C(N)=O)n(C(=O)N(C)C)c3c2)c[nH]c1=O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)N(C)C|*c1c[nH]c(=O)c(OC)c1,0.9935481,3.0000,0.9467598,0.0000,0.9933555,354.3660,0.8458763,1.6338,0.9819658,110.4200,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.3478268,-9.0900,0.0403517,-7.6700,1.0000000,1.0000,[],1
6.9579,6.9579,45.6290,0.4108346,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(CCl)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*CCl,0.9968477,2.0000,0.9467598,0.0000,0.6915312,308.7650,0.6296906,3.2622,0.9988514,74.3200,0.9999995,2.0000,0.9968477,1.0000,1.0000000,0.0000,0.9999900,1.0000,0.9868402,4.0000,0.5138119,-10.0800,0.0664704,-7.0600,1.0000000,1.0000,[],1
3.2971,3.2971,38.1242,0.3236033,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(N)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N,0.9984624,1.0000,0.9467598,0.0000,0.0932810,275.3080,0.7962680,2.1056,0.9915989,100.3400,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.1931134,-7.9300,0.0972860,-6.5800,1.0000000,1.0000,[],1
3.2684,3.2684,-3.2684,0.0000000,NC(=O)c1cc2ccc(N)cc2n1C(N)=O,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*N,0.0000000,1.0000,0.0000000,0.0000,0.0000000,218.2160,0.0000000,0.2492,0.0000000,117.1300,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,3.0000,0.0000000,4.0000,0.0000000,-8.7700,0.0000000,-6.1700,0.0000000,1.0000,[],1
6.3145,6.3145,47.4271,0.4198566,CNc1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*NC,0.9968477,2.0000,0.9467598,0.0000,0.2724389,289.3350,0.7373990,2.5651,0.9971132,86.3500,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.5120862,-10.0700,0.0851348,-6.7500,1.0000000,1.0000,[],1
26.5803,26.5803,10.3601,0.2885975,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3nc(N4CCCN(F)CC4)nc4c3CCC4)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1nc(N2CCCN(F)CC2)nc2c1CCC2,0.9935481,3.0000,0.9467598,0.0000,0.9999994,494.5710,0.5241404,3.8657,0.9865072,106.5800,0.9998222,3.0000,0.9999900,0.0000,1.0000000,1.0000,0.9999900,1.0000,0.8083177,8.0000,0.5224352,-10.1300,0.0160045,-8.7700,1.0000000,1.0000,[],1
8.0026,8.0026,38.1202,0.3603348,Cc1noc(C)c1-c1ccc2cc(C(N)=O)n(C(N)=O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*c1c(C)noc1C,0.9968477,2.0000,0.9467598,0.0000,0.4609816,298.3020,0.8150440,1.9388,0.9701570,117.1400,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.4094811,-9.4700,0.0512453,-7.3800,1.0000000,1.0000,[],1
14.4970,14.4970,6.6564,0.1652610,Cn1nc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)cc1-c1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1cc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nn1C,0.9733457,5.0000,0.9467598,0.0000,0.9984804,579.5600,0.3409870,4.9157,0.8519484,139.7000,0.9467598,4.0000,0.9999900,0.0000,0.9999999,2.0000,0.9998222,2.0000,0.6725097,9.0000,0.7217724,-11.3800,0.0014727,-11.5500,1.0000000,1.0000,[],1
8.8200,8.8200,32.1776,0.3202939,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3cnc(N)nc3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1cnc(N)nc1,0.9968477,2.0000,0.9467598,0.0000,0.9927297,353.3820,0.7377472,2.5626,0.9422566,126.1200,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.3636566,-9.1900,0.0322309,-7.9400,1.0000000,1.0000,[],1
23.0343,23.0343,9.2851,0.2524954,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(CCc3cc(F)cc4c3CCCC4)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*CCc1cc(F)cc2c1CCCC2,0.9868402,4.0000,0.9467598,0.0000,0.9999965,436.5270,0.2779821,5.3265,0.9988514,74.3200,0.9998222,3.0000,0.9999900,0.0000,1.0000000,1.0000,0.9999900,1.0000,0.9868402,4.0000,0.6379403,-10.8200,0.0083676,-9.5300,1.0000000,1.0000,[],1
14.7362,14.7362,17.9687,0.2555068,Cc1cnc(NC(=O)OC(C)(C)C)cc1-c1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1cc(NC(=O)OC(C)(C)C)ncc1C,0.9935481,3.0000,0.9467598,0.0000,0.9999998,466.5380,0.2905238,5.2408,0.9446315,125.5400,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.5703349,-10.4100,0.0100145,-9.3200,1.0000000,1.0000,[],1
24.1636,24.1636,11.1530,0.2759103,CCN1CC(C)C(c2ccc3cc(C(N)=O)n(C(=O)OCCN4CCOCC4)c3c2)C1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCCN1CCOCC1|*C1CN(CC)CC1C,0.9467598,6.0000,0.0532402,2.0000,0.9999928,428.5330,0.7954848,2.1123,0.9961747,90.0300,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.5464927,-10.2700,0.0206392,-8.4700,1.0000000,1.0000,[],1
3.6779,3.6779,-3.6779,0.0000000,Cc1ccc2cc(C(N)=O)n(C(N)=O)c2c1,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*C,0.0000000,1.0000,0.0000000,0.0000,0.0000000,217.2280,0.0000000,0.9754,0.0000000,91.1100,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,2.0000,0.0000000,3.0000,0.0000000,-9.3500,0.0000000,-6.1100,0.0000000,1.0000,[],1
15.8743,15.8743,25.2572,0.3213395,COc1cc(-c2ccc3cc(C(N)=O)n(C(N)=O)c3c2)ccc1CC(=O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*c1ccc(CC(=O)O)c(OC)c1,0.9733457,5.0000,0.9467598,0.0000,0.9979831,367.3610,0.8116731,1.9697,0.8708028,137.6400,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.9733457,5.0000,0.4044796,-9.4400,0.0289075,-8.0700,1.0000000,1.0000,[],1
15.5998,15.5998,39.6838,0.4319025,CC(=O)n1c(C(N)=O)cc2ccc(Nc3ncc4c(n3)N(C(C)C)CC(F)(F)C(=O)N4C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(C)=O|*Nc1ncc2c(n1)N(C(C)C)CC(F)(F)C(=O)N2C,0.9868402,4.0000,0.9467598,0.0000,0.9999999,471.4680,0.7092953,2.7604,0.9408630,126.4500,0.9998222,3.0000,0.9999900,0.0000,0.9999999,2.0000,0.9998222,2.0000,0.8083177,8.0000,0.5034539,-10.0200,0.0792739,-6.8400,1.0000000,1.0000,[],1
7.2681,7.2681,50.9987,0.4552101,CC(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(C)=O|*C(F)(F)F,0.9984624,1.0000,0.9467598,0.0000,0.0604400,270.2100,0.7572293,2.4191,0.9994341,65.0900,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9935481,3.0000,0.4245943,-9.5600,0.1899049,-5.6800,1.0000000,1.0000,[],1
8.3908,8.3908,30.2479,0.3018643,Cc1ccc(-c2ccc3cc(C(N)=O)n(C(=O)OC(C)(C)C)c3c2)cc1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ccc(C)cc1,0.9968477,2.0000,0.9467598,0.0000,0.9904694,350.4180,0.4112187,4.4988,0.9988514,74.3200,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9868402,4.0000,0.6917274,-11.1700,0.0145755,-8.8800,1.0000000,1.0000,[],1
3.2684,3.2684,-3.2684,0.0000000,NC(=O)c1cc2ccc(N)cc2n1C(N)=O,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*N,0.0000000,1.0000,0.0000000,0.0000,0.0000000,218.2160,0.0000000,0.2492,0.0000000,117.1300,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,3.0000,0.0000000,4.0000,0.0000000,-8.7700,0.0000000,-6.1700,0.0000000,1.0000,[],1
18.2210,18.2210,21.2622,0.3084621,C=C(C)C(=O)n1c(C(N)=O)cc2ccc(N3CC(C)OC(C)C3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=C)C|*N1CC(C)OC(C)C1,0.9935481,3.0000,0.0532402,2.0000,0.9784184,341.4110,0.7367017,2.5701,0.9985276,77.5600,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9733457,5.0000,0.7161897,-11.3400,0.0244347,-8.2700,1.0000000,1.0000,[],1
15.1301,15.1301,5.5482,0.1615492,CN1CCN(c2ccc(-c3ccc4cc(C(N)=O)n(C(=O)c5ccc(C(C)(C)C)cc5)c4c3)cc2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)c1ccc(C(C)(C)C)cc1|*c1ccc(N2CCN(C)CC2)cc1,0.9868402,4.0000,0.9467598,0.0000,0.9999994,494.6390,0.3049378,5.1450,0.9990698,71.5700,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9733457,5.0000,0.7434150,-11.5400,0.0011974,-11.7900,1.0000000,1.0000,[],1
5.7752,5.7752,39.9888,0.3575312,CCOC(=O)n1c(C(N)=O)cc2ccc(N)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC|*N,0.9968477,2.0000,0.9467598,0.0000,0.0077055,247.2540,0.8725147,1.3270,0.9915989,100.3400,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.2632285,-8.5100,0.1720006,-5.8200,1.0000000,1.0000,[],1
22.8193,22.8193,-4.1536,0.1458261,CNc1ccc(C(=O)n2c(C(N)=O)cc3ccc(CCNC(=O)c4ccc(Cl)cc4)cc32)cc1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)c1ccc(NC)cc1|*CCNC(=O)c1ccc(Cl)cc1,0.8964765,7.0000,0.9467598,0.0000,0.9999999,474.9480,0.4826835,4.0963,0.9868702,106.2200,0.9467598,4.0000,0.9968477,1.0000,1.0000000,0.0000,0.9968477,3.0000,0.9733457,5.0000,0.8427171,-12.4300,0.0006546,-12.4900,1.0000000,1.0000,[],1
3.2684,3.2684,-3.2684,0.0000000,NC(=O)c1cc2ccc(N)cc2n1C(N)=O,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*N,0.0000000,1.0000,0.0000000,0.0000,0.0000000,218.2160,0.0000000,0.2492,0.0000000,117.1300,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,3.0000,0.0000000,4.0000,0.0000000,-8.7700,0.0000000,-6.1700,0.0000000,1.0000,[],1
15.0135,15.0135,15.3124,0.2369212,CC(C)(C)OC(=O)n1nc(Nc2ccc3cc(C(N)=O)n(C(=O)OC(C)(C)C)c3c2)c2c(Cl)ccnc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*Nc1nn(C(=O)OC(C)(C)C)c2nccc(Cl)c12,0.9935481,3.0000,0.9467598,0.0000,0.9999880,526.9810,0.2607381,5.4483,0.8129128,143.3600,0.9467598,4.0000,0.9968477,1.0000,1.0000000,0.0000,0.9998222,2.0000,0.5000000,10.0000,0.6752927,-11.0600,0.0074858,-9.6600,1.0000000,1.0000,[],1
22.7972,22.7972,23.9701,0.3653696,NCCc1ccc(F)c(CNc2ccc3cc(C(N)=O)n(C(=O)O)c3c2)c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*NCc1cc(CCN)ccc1F,0.9467598,6.0000,0.9467598,0.0000,0.9984725,370.3840,0.7438128,2.5187,0.9527247,123.3700,0.9998222,3.0000,0.9999900,0.0000,1.0000000,1.0000,0.9467598,4.0000,0.9733457,5.0000,0.7340835,-11.4700,0.0270302,-8.1500,1.0000000,1.0000,[],1
21.5398,21.5398,16.0003,0.2932820,NC(=O)c1cc2ccc(N3CCC(F)C3)cc2n1C(=O)NCc1cccc(Cl)c1F,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)NCc1cccc(Cl)c1F|*N1CCC(F)C1,0.9868402,4.0000,0.5000000,1.0000,0.9999952,432.8580,0.5289657,3.8388,0.9981753,80.3600,0.9998222,3.0000,0.9968477,1.0000,0.9999999,2.0000,0.9998222,2.0000,0.9868402,4.0000,0.8533946,-12.5500,0.0113836,-9.1700,1.0000000,1.0000,[],1
3.2971,3.2971,-3.2971,0.0000000,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(N)cc21,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N,0.0000000,1.0000,0.0000000,0.0000,0.0000000,275.3080,0.0000000,2.1056,0.0000000,100.3400,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,2.0000,0.0000000,5.0000,0.0000000,-7.9300,0.0000000,-6.5800,0.0000000,1.0000,[],1
23.4220,23.4220,-11.6108,0.0922747,Cc1ccc(S(=O)(=O)n2cc(Cn3cc(-c4ccc5cc(C(N)=O)n(C(=O)OC(C)(C)C)c5c4)nn3)c3cccnc32)cc1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1cn(Cc2cn(S(=O)(=O)c3ccc(C)cc3)c3ncccc23)nn1,0.9467598,6.0000,0.9467598,0.0000,0.9715026,611.6840,0.3724058,4.7253,0.6041788,156.9900,0.0001778,6.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.3274903,11.0000,0.8922347,-13.0600,0.0007914,-12.2700,1.0000000,1.0000,[],1
17.5508,17.5508,27.2171,0.3497488,CN(C)Cc1cccc(Nc2ccc3cc(C(N)=O)n(C(=O)O)c3c2)n1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*Nc1cccc(CN(C)C)n1,0.9733457,5.0000,0.9467598,0.0000,0.9927297,353.3820,0.7509044,2.4665,0.9772999,113.4800,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.9467598,6.0000,0.5086339,-10.0500,0.0322309,-7.9400,1.0000000,1.0000,[],1
12.6495,12.6495,24.1695,0.2876489,CCN1CCN(c2nc(-c3ccc4cc(C(N)=O)n(C(N)=O)c4c3)cs2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*c1csc(N2CCN(CC)CC2)n1,0.9868402,4.0000,0.9467598,0.0000,0.9998851,398.4920,0.8157415,1.9324,0.9818841,110.4800,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.7217724,-11.3800,0.0102746,-9.2900,1.0000000,1.0000,[],1
17.6894,17.6894,14.7313,0.2532873,CC1COCCN1c1ccc2cc(C(N)=O)n(C(=O)c3ccc(Cl)cc3)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)c1ccc(Cl)cc1|*N1CCOCC1C,0.9935481,3.0000,0.5000000,1.0000,0.9998782,397.8620,0.6221091,3.3072,0.9985276,77.5600,0.9998222,3.0000,0.9968477,1.0000,1.0000000,0.0000,0.9999900,1.0000,0.9733457,5.0000,0.5601502,-10.3500,0.0093523,-9.4000,1.0000000,1.0000,[],1
7.5458,7.5458,40.9510,0.3788814,NC(=O)c1cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2n1C(N)=O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*c1ccc(C(F)(F)F)cc1,0.9968477,2.0000,0.9467598,0.0000,0.9873344,347.2960,0.6143650,3.3528,0.9958454,91.1100,0.9998222,3.0000,0.9999900,0.0000,0.9968477,3.0000,0.9998222,2.0000,0.9935481,3.0000,0.5821418,-10.4800,0.0396883,-7.6900,1.0000000,1.0000,[],1
